"filename", "language", "JSON", "JSON with Comments", "TypeScript", "CSS", "HTML", "XML", "Markdown", "JavaScript", "comment", "blank", "total"
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\coding\cod005.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\coding\cod006.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\coding\cod007.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\coding\cod008.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\coding\cod009.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\coding\cod010.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\communication\com001.svg", "XML", 0, 0, 0, 0, 0, 5, 0, 0, 0, 1, 6
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\communication\com002.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\communication\com003.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\communication\com004.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\communication\com005.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\communication\com006.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\communication\com007.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\communication\com008.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\communication\com009.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\communication\com010.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\communication\com011.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\communication\com012.svg", "XML", 0, 0, 0, 0, 0, 5, 0, 0, 0, 1, 6
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\communication\com013.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\communication\com014.svg", "XML", 0, 0, 0, 0, 0, 6, 0, 0, 0, 1, 7
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\ecommerce\ecm001.svg", "XML", 0, 0, 0, 0, 0, 6, 0, 0, 0, 1, 7
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\ecommerce\ecm002.svg", "XML", 0, 0, 0, 0, 0, 5, 0, 0, 0, 1, 6
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\ecommerce\ecm003.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\ecommerce\ecm004.svg", "XML", 0, 0, 0, 0, 0, 10, 0, 0, 0, 1, 11
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\ecommerce\ecm005.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\ecommerce\ecm006.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\ecommerce\ecm007.svg", "XML", 0, 0, 0, 0, 0, 5, 0, 0, 0, 1, 6
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\ecommerce\ecm008.svg", "XML", 0, 0, 0, 0, 0, 5, 0, 0, 0, 1, 6
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\ecommerce\ecm009.svg", "XML", 0, 0, 0, 0, 0, 10, 0, 0, 0, 1, 11
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\ecommerce\ecm010.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\ecommerce\ecm011.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\electronics\elc001.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\electronics\elc002.svg", "XML", 0, 0, 0, 0, 0, 5, 0, 0, 0, 1, 6
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\electronics\elc003.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\electronics\elc004.svg", "XML", 0, 0, 0, 0, 0, 5, 0, 0, 0, 1, 6
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\electronics\elc005.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\electronics\elc006.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\electronics\elc007.svg", "XML", 0, 0, 0, 0, 0, 6, 0, 0, 0, 1, 7
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\electronics\elc008.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\electronics\elc009.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\electronics\elc010.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\files\fil001.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\files\fil002.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\files\fil003.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\files\fil004.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\files\fil005.svg", "XML", 0, 0, 0, 0, 0, 6, 0, 0, 0, 1, 7
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\files\fil006.svg", "XML", 0, 0, 0, 0, 0, 5, 0, 0, 0, 1, 6
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\files\fil007.svg", "XML", 0, 0, 0, 0, 0, 6, 0, 0, 0, 1, 7
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\files\fil008.svg", "XML", 0, 0, 0, 0, 0, 5, 0, 0, 0, 1, 6
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\files\fil009.svg", "XML", 0, 0, 0, 0, 0, 6, 0, 0, 0, 1, 7
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\files\fil010.svg", "XML", 0, 0, 0, 0, 0, 6, 0, 0, 0, 1, 7
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\files\fil011.svg", "XML", 0, 0, 0, 0, 0, 13, 0, 0, 0, 1, 14
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\files\fil012.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\files\fil013.svg", "XML", 0, 0, 0, 0, 0, 5, 0, 0, 0, 1, 6
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\files\fil014.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\files\fil015.svg", "XML", 0, 0, 0, 0, 0, 5, 0, 0, 0, 1, 6
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\files\fil016.svg", "XML", 0, 0, 0, 0, 0, 5, 0, 0, 0, 1, 6
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\files\fil017.svg", "XML", 0, 0, 0, 0, 0, 5, 0, 0, 0, 1, 6
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\files\fil018.svg", "XML", 0, 0, 0, 0, 0, 5, 0, 0, 0, 1, 6
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\files\fil019.svg", "XML", 0, 0, 0, 0, 0, 6, 0, 0, 0, 1, 7
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\files\fil020.svg", "XML", 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 4
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\files\fil021.svg", "XML", 0, 0, 0, 0, 0, 5, 0, 0, 0, 1, 6
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\files\fil022.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\files\fil023.svg", "XML", 0, 0, 0, 0, 0, 6, 0, 0, 0, 1, 7
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\files\fil024.svg", "XML", 0, 0, 0, 0, 0, 6, 0, 0, 0, 1, 7
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\files\fil025.svg", "XML", 0, 0, 0, 0, 0, 5, 0, 0, 0, 1, 6
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\finance\fin001.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\finance\fin002.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\finance\fin003.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\finance\fin004.svg", "XML", 0, 0, 0, 0, 0, 5, 0, 0, 0, 1, 6
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\finance\fin005.svg", "XML", 0, 0, 0, 0, 0, 5, 0, 0, 0, 1, 6
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\finance\fin006.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\finance\fin007.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\finance\fin008.svg", "XML", 0, 0, 0, 0, 0, 5, 0, 0, 0, 1, 6
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\finance\fin009.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\finance\fin010.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\general\gen001.svg", "XML", 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 4
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\general\gen002.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\general\gen003.svg", "XML", 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 4
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\general\gen004.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\general\gen005.svg", "XML", 0, 0, 0, 0, 0, 7, 0, 0, 0, 1, 8
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\general\gen006.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\general\gen007.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\general\gen008.svg", "XML", 0, 0, 0, 0, 0, 6, 0, 0, 0, 1, 7
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\general\gen009.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\general\gen010.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\general\gen011.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\general\gen012.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\general\gen013.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\general\gen014.svg", "XML", 0, 0, 0, 0, 0, 5, 0, 0, 0, 1, 6
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\general\gen015.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\general\gen016.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\general\gen017.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\general\gen018.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\general\gen019.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\general\gen020.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\general\gen021.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\general\gen022.svg", "XML", 0, 0, 0, 0, 0, 6, 0, 0, 0, 1, 7
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\general\gen023.svg", "XML", 0, 0, 0, 0, 0, 6, 0, 0, 0, 1, 7
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\general\gen024.svg", "XML", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 8
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\general\gen025.svg", "XML", 0, 0, 0, 0, 0, 6, 0, 0, 0, 1, 7
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\general\gen026.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\general\gen027.svg", "XML", 0, 0, 0, 0, 0, 5, 0, 0, 0, 1, 6
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\general\gen028.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\general\gen029.svg", "XML", 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 4
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\general\gen030.svg", "XML", 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 4
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\general\gen031.svg", "XML", 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 4
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\general\gen032.svg", "XML", 0, 0, 0, 0, 0, 6, 0, 0, 0, 1, 7
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\general\gen033.svg", "XML", 0, 0, 0, 0, 0, 6, 0, 0, 0, 1, 7
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\general\gen034.svg", "XML", 0, 0, 0, 0, 0, 5, 0, 0, 0, 1, 6
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\general\gen035.svg", "XML", 0, 0, 0, 0, 0, 5, 0, 0, 0, 1, 6
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\general\gen036.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\general\gen037.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\general\gen038.svg", "XML", 0, 0, 0, 0, 0, 6, 0, 0, 0, 1, 7
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\general\gen039.svg", "XML", 0, 0, 0, 0, 0, 6, 0, 0, 0, 1, 7
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\general\gen040.svg", "XML", 0, 0, 0, 0, 0, 5, 0, 0, 0, 1, 6
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\general\gen041.svg", "XML", 0, 0, 0, 0, 0, 5, 0, 0, 0, 1, 6
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\general\gen042.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\general\gen043.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\general\gen044.svg", "XML", 0, 0, 0, 0, 0, 5, 0, 0, 0, 1, 6
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\general\gen045.svg", "XML", 0, 0, 0, 0, 0, 5, 0, 0, 0, 1, 6
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\general\gen046.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\general\gen047.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\general\gen048.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\general\gen049.svg", "XML", 0, 0, 0, 0, 0, 5, 0, 0, 0, 1, 6
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\general\gen050.svg", "XML", 0, 0, 0, 0, 0, 5, 0, 0, 0, 1, 6
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\general\gen051.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\general\gen052.svg", "XML", 0, 0, 0, 0, 0, 5, 0, 0, 0, 1, 6
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\general\gen053.svg", "XML", 0, 0, 0, 0, 0, 5, 0, 0, 0, 1, 6
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\general\gen054.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\general\gen055.svg", "XML", 0, 0, 0, 0, 0, 5, 0, 0, 0, 1, 6
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\general\gen056.svg", "XML", 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 4
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\general\gen057.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\general\gen058.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\general\gen059.svg", "XML", 0, 0, 0, 0, 0, 5, 0, 0, 0, 1, 6
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\graphs\gra001.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\graphs\gra002.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\graphs\gra003.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\graphs\gra004.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\graphs\gra005.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\graphs\gra006.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\graphs\gra007.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\graphs\gra008.svg", "XML", 0, 0, 0, 0, 0, 5, 0, 0, 0, 1, 6
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\graphs\gra009.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\graphs\gra010.svg", "XML", 0, 0, 0, 0, 0, 5, 0, 0, 0, 1, 6
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\graphs\gra011.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\graphs\gra012.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\layouts\lay001.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\layouts\lay002.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\layouts\lay003.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\layouts\lay004.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\layouts\lay005.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\layouts\lay006.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\layouts\lay007.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\layouts\lay008.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\icons\duotune\layouts\lay009.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
